Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Energy dependent regulation of mTOR by LKB1-AMPK Homo sapiens R-HSA-380972	5/28	2.9139620014007805e-10	4.25438452204514e-08	0	0	197.13438735177863	4328.349094685822	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	mTOR signalling Homo sapiens R-HSA-165159	5/39	1.6900087745503277e-09	9.391068265627763e-08	0	0	133.2820855614973	2692.102485699137	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	PKB-mediated events Homo sapiens R-HSA-109703	5/40	1.9296715614303627e-09	9.391068265627763e-08	0	0	129.46753246753244	2597.8846343196856	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	mTORC1-mediated signalling Homo sapiens R-HSA-166208	4/22	1.894307321390835e-08	6.914221723076548e-07	0	0	192.80193236714973	3428.3707033758656	RRAGC;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	PI3K Cascade Homo sapiens R-HSA-109704	5/79	6.377254586173175e-08	1.8621583391625671e-06	0	0	61.114864864864856	1012.5476008862306	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Generic Transcription Pathway Homo sapiens R-HSA-212436	9/812	6.951049788776418e-07	1.6914221152689285e-05	0	0	11.936488169364884	169.2498883119641	MED24;MED13;RRAGC;LAMTOR2;CCNC;PRDM1;MED16;LAMTOR3;LAMTOR5
Reactome_2016	Macroautophagy Homo sapiens R-HSA-1632852	4/67	1.9044623538325714e-06	3.972164337993649e-05	0	0	54.96204278812974	723.9221487645091	RRAGC;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Transcriptional regulation of white adipocyte differentiation Homo sapiens R-HSA-381340	4/79	3.6922498971992815e-06	6.738356062388686e-05	0	0	46.14028985507247	577.1815539589161	MED24;MED13;CCNC;MED16
Reactome_2016	TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897	4/84	4.719794161634287e-06	7.656554973317842e-05	0	0	43.24565217391304	530.353666583308	RRAGC;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Developmental Biology Homo sapiens R-HSA-1266738	8/786	6.268850589947592e-06	9.152521861323486e-05	0	0	10.388310106886754	124.4510984512276	MED24;MED13;STAT3;LAMTOR2;CCNC;MED16;LAMTOR3;MAP2K6
Reactome_2016	Cellular responses to stress Homo sapiens R-HSA-2262752	6/367	7.829734639231e-06	0.00010392193248433875	0	0	15.521962801741195	182.50074949247914	RRAGC;STAT3;LAMTOR2;LAMTOR3;LAMTOR5;MAP2K6
Reactome_2016	PPARA activates gene expression Homo sapiens R-HSA-1989781	4/113	1.5335112386107e-05	0.00018657720069763521	0	0	31.693657758276824	351.3357781175042	MED24;MED13;CCNC;MED16
Reactome_2016	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	4/116	1.7006487827103687e-05	0.00019099594021208759	0	0	30.840062111801238	338.68296074714783	MED24;MED13;CCNC;MED16
Reactome_2016	IRS-mediated signalling Homo sapiens R-HSA-112399	5/284	3.482579651136438e-05	0.00030197190680935916	0	0	16.042684913652653	164.68060180160074	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Insulin receptor signalling cascade Homo sapiens R-HSA-74751	5/287	3.661678501278445e-05	0.00030197190680935916	0	0	15.86960025789813	162.1080271893054	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	IGF1R signaling cascade Homo sapiens R-HSA-2428924	5/288	3.722941316827715e-05	0.00030197190680935916	0	0	15.812720848056538	161.26463307636172	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	5/288	3.722941316827715e-05	0.00030197190680935916	0	0	15.812720848056538	161.26463307636172	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	5/288	3.722941316827715e-05	0.00030197190680935916	0	0	15.812720848056538	161.26463307636172	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Signaling by Insulin receptor Homo sapiens R-HSA-74752	5/311	5.3659780180088735e-05	0.0004123330476996292	0	0	14.607100415923945	143.62938072087	RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
Reactome_2016	Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	5/348	9.129133537286215e-05	0.0006664267482218934	0	0	13.006891068115554	120.9830077676408	RRAGC;LAMTOR2;PRDM1;LAMTOR3;LAMTOR5
Reactome_2016	Gene Expression Homo sapiens R-HSA-74160	9/1631	0.00018893055055014052	0.0012905802944572645	0	0	5.656905055487052	48.50304538407447	MED24;MED13;RRAGC;LAMTOR2;CCNC;PRDM1;MED16;LAMTOR3;LAMTOR5
Reactome_2016	Fatty acid, triacylglycerol, and ketone body metabolism Homo sapiens R-HSA-535734	4/217	0.00019447100327438233	0.0012905802944572645	0	0	16.13390487854664	137.8678874801993	MED24;MED13;CCNC;MED16
Reactome_2016	HATs acetylate histones Homo sapiens R-HSA-3214847	3/107	0.00039658464034728085	0.0025174503256827395	0	0	23.881009615384613	187.05089910904687	TADA2B;TAF6L;TAF5L
Reactome_2016	MAP2K and MAPK activation Homo sapiens R-HSA-5674135	2/38	0.0011973586786605634	0.007283931961851763	0	0	44.304444444444435	298.06423075345464	LAMTOR2;LAMTOR3
Reactome_2016	Signaling by Interleukins Homo sapiens R-HSA-449147	4/392	0.0017847497258111054	0.010422938398736856	0	0	8.778574630210668	55.55500837054093	STAT3;LAMTOR2;LAMTOR3;MAP2K6
Reactome_2016	Chromatin organization Homo sapiens R-HSA-4839726	3/226	0.003408997766419489	0.01843383977397205	0	0	11.070627802690582	62.89596669579404	TADA2B;TAF6L;TAF5L
Reactome_2016	Chromatin modifying enzymes Homo sapiens R-HSA-3247509	3/226	0.003408997766419489	0.01843383977397205	0	0	11.070627802690582	62.89596669579404	TADA2B;TAF6L;TAF5L
Reactome_2016	Signaling by Leptin Homo sapiens R-HSA-2586552	3/243	0.004177464394998237	0.02178249291677652	0	0	10.277604166666666	56.30123793871806	STAT3;LAMTOR2;LAMTOR3
Reactome_2016	Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	4/620	0.009105509264512288	0.04533937869223835	0	0	5.464991530208922	25.67931554659204	STAT3;LAMTOR2;LAMTOR3;MAP2K6
Reactome_2016	Signaling by SCF-KIT Homo sapiens R-HSA-1433557	3/325	0.009316310690185963	0.04533937869223835	0	0	7.628493788819876	35.670749818875926	STAT3;LAMTOR2;LAMTOR3
