Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2019_Human	mTOR signaling pathway	6/152	4.527488272089511e-08	2.12791948788207e-06	0	0	38.80039138943248	656.1345394300914	FLCN;RRAGC;CAB39;LAMTOR2;LAMTOR3;LAMTOR5
KEGG_2019_Human	Thyroid hormone signaling pathway	3/116	0.0005023501362663449	0.011805228202259106	0	0	21.969026548672566	166.88140943377482	MED24;MED13;MED16
KEGG_2019_Human	Basal transcription factors	2/45	0.00167639746200947	0.026263560238148364	0	0	37.07906976744186	236.9763452026717	TAF6L;TAF5L
KEGG_2019_Human	Toxoplasmosis	2/113	0.010127862575858215	0.11900238526633405	0	0	14.314954954954956	65.74092935536063	STAT3;MAP2K6
KEGG_2019_Human	Hepatitis B	2/163	0.020276340233875572	0.1740777599971974	0	0	9.844472049689443	38.37671108519741	STAT3;MAP2K6
KEGG_2019_Human	Selenocompound metabolism	1/17	0.02271263147660753	0.1740777599971974	0	0	47.97355769230769	181.5719549673859	SEPHS1
KEGG_2019_Human	Kaposi sarcoma-associated herpesvirus infection	2/186	0.025926474893199613	0.1740777599971974	0	0	8.603913043478261	31.425711821812662	STAT3;MAP2K6
KEGG_2019_Human	Epstein-Barr virus infection	2/201	0.02991755806812492	0.1757656536502339	0	0	7.9493467336683405	27.89671995548153	STAT3;MAP2K6
KEGG_2019_Human	Human cytomegalovirus infection	2/225	0.03677639018769961	0.1920544820913202	0	0	7.085201793721973	23.401707412052414	STAT3;MAP2K6
KEGG_2019_Human	MAPK signaling pathway	2/295	0.059762059644839424	0.2306216274467135	0	0	5.373378839590443	15.138873038092976	LAMTOR3;MAP2K6
KEGG_2019_Human	Amyotrophic lateral sclerosis (ALS)	1/51	0.06665703244937396	0.2306216274467135	0	0	15.325384615384614	41.50412577098693	MAP2K6
KEGG_2019_Human	Inflammatory bowel disease (IBD)	1/65	0.08419319699589127	0.2306216274467135	0	0	11.964543269230768	29.607951196009182	STAT3
KEGG_2019_Human	Acute myeloid leukemia	1/66	0.08543356514088657	0.2306216274467135	0	0	11.779881656804733	28.978699956832514	STAT3
KEGG_2019_Human	Non-small cell lung cancer	1/66	0.08543356514088657	0.2306216274467135	0	0	11.779881656804733	28.978699956832514	STAT3
KEGG_2019_Human	Fc epsilon RI signaling pathway	1/68	0.08790945005341633	0.2306216274467135	0	0	11.427095292766936	27.784387663217128	MAP2K6
KEGG_2019_Human	Adipocytokine signaling pathway	1/69	0.08914497089070929	0.2306216274467135	0	0	11.258484162895927	27.21728805578027	STAT3
KEGG_2019_Human	Renal cell carcinoma	1/69	0.08914497089070929	0.2306216274467135	0	0	11.258484162895927	27.21728805578027	FLCN
